"Stkcd","Ddate","BPS"
"000096","2017-12-31","4.549792"
"000096","2018-12-31","4.734487"
"000096","2019-12-31","5.183246"
"000099","2009-12-31","2.964741"
"000099","2010-12-31","3.154512"
"000099","2011-12-31","3.376527"
"000099","2012-12-31","3.880884"
"000099","2013-12-31","4.326292"
"000099","2014-12-31","4.493157"
"000099","2015-12-31","4.643246"
"000099","2016-12-31","4.745540"
"000099","2017-12-31","5.054648"
"000099","2018-12-31","5.284608"
"000099","2019-12-31","5.595182"
"000099","2020-12-31","5.933098"
"000099","2021-12-31","6.383199"
"000099","2022-12-31","6.601483"
"000100","2002-12-31","2.769351"
"000100","2004-12-31","3.730833"
"000100","2005-12-31","2.985983"
"000100","2006-12-31","1.724414"
"000100","2007-12-31","2.184887"
"000100","2008-12-31","2.401657"
"000100","2009-12-31","2.869811"
"000100","2010-12-31","4.268990"
"000100","2011-12-31","2.274971"
"000100","2012-12-31","2.387017"
"000100","2013-12-31","2.339343"
"000100","2014-12-31","2.841655"
"000100","2015-12-31","3.077227"
"000100","2016-12-31","3.745536"
"000100","2017-12-31","4.006145"
"000100","2018-12-31","4.492491"
"000100","2019-12-31","4.722137"
"000100","2020-12-31","6.418532"
"000100","2021-12-31","8.527428"
"000100","2022-12-31","7.740135"
"000150","2010-12-31","2.274094"
"000150","2011-12-31","2.167582"
"000150","2013-12-31","2.458422"
"000150","2014-12-31","2.550467"
"000150","2015-12-31","3.758992"
"000150","2016-12-31","5.606059"
"000150","2017-12-31","5.301637"
"000150","2018-12-31","4.022311"
"000150","2019-12-31","1.039200"
"000151","2007-12-31","3.003932"
"000151","2008-12-31","3.026537"
"000151","2009-12-31","3.032931"
"000151","2010-12-31","2.978130"
"000151","2011-12-31","2.911497"
"000151","2012-12-31","3.066000"
"000151","2016-12-31","3.372157"
"000151","2017-12-31","3.346392"
"000151","2018-12-31","3.379922"
"000151","2019-12-31","3.203160"
"000153","2003-12-31","4.430576"
"000153","2004-12-31","4.546500"
"000153","2005-12-31","2.306015"
"000153","2009-12-31","2.610283"
"000153","2010-12-31","2.899175"
"000153","2011-12-31","2.943112"
"000153","2012-12-31","2.980715"
"000153","2014-12-31","3.674391"
"000153","2015-12-31","3.793937"
"000153","2016-12-31","3.693116"
"000153","2017-12-31","3.849078"
"000155","2001-12-31","2.941626"
"000155","2005-12-31","3.539454"
"000155","2006-12-31","3.769611"
"000155","2007-12-31","3.846335"
"000155","2009-12-31","4.128312"
"000155","2010-12-31","3.625370"
"000155","2011-12-31","3.155743"
"000155","2013-12-31","1.609343"
"000155","2014-12-31","-1.866627"
"000155","2015-12-31","-3.464117"
"000155","2017-12-31","2.894726"
"000155","2018-12-31","2.983010"
"000155","2019-12-31","3.324481"
"000155","2020-12-31","3.582832"
"000155","2021-12-31","4.925412"
"000155","2022-12-31","5.948046"
"000156","2012-12-31","2.199311"
"000156","2013-12-31","3.347526"
"000156","2014-12-31","4.073588"
"000156","2015-12-31","6.005185"
"000156","2016-12-31","6.560171"
"000156","2017-12-31","6.730799"
"000156","2018-12-31","6.905238"
"000156","2019-12-31","7.136656"
"000156","2020-12-31","7.081401"
"000156","2021-12-31","7.395351"
"000157","2002-12-31","2.665159"
"000157","2003-12-31","3.233555"
"000157","2004-12-31","3.272357"
"000157","2005-12-31","3.490973"
"000157","2006-12-31","4.610683"
"000157","2007-12-31","4.931964"
"000157","2008-12-31","3.453210"
"000157","2009-12-31","4.537539"
"000157","2010-12-31","4.739246"
"000157","2011-12-31","4.624315"
"000157","2012-12-31","5.345085"
"000157","2013-12-31","5.457023"
"000157","2014-12-31","5.352732"
"000157","2015-12-31","5.298591"
"000157","2016-12-31","4.931408"
"000157","2017-12-31","4.904678"
"000157","2018-12-31","4.964883"
"000157","2019-12-31","5.020101"
"000157","2020-12-31","6.032852"
"000157","2021-12-31","6.717817"
"000157","2022-12-31","6.565484"
"000158","2005-12-31","3.558305"
"000158","2006-12-31","3.633947"
"000158","2007-12-31","3.771379"
"000158","2008-12-31","3.124861"
"000158","2009-12-31","3.235668"
"000158","2010-12-31","3.302201"
"000158","2011-12-31","3.359271"
"000158","2012-12-31","3.377082"
"000158","2013-12-31","3.397621"
"000158","2015-12-31","4.272857"
"000158","2016-12-31","4.517566"
"000158","2017-12-31","3.637656"
"000158","2018-12-31","3.685959"
"000158","2019-12-31","3.703551"
"000158","2020-12-31","3.776779"
"000158","2021-12-31","3.860691"
"000158","2022-12-31","3.717688"
"000159","2007-12-31","2.961770"
"000159","2008-12-31","4.214333"
"000159","2009-12-31","4.845047"
"000159","2010-12-31","3.589603"
"000159","2011-12-31","4.211937"
"000166","2014-12-31","3.375069"
"000166","2015-12-31","3.492059"
"000166","2016-12-31","2.697032"
"000166","2017-12-31","2.843245"
"000166","2018-12-31","3.160217"
"000166","2019-12-31","3.388843"
"000166","2020-12-31","3.598875"
"000166","2021-12-31","4.276353"
"000166","2022-12-31","4.660742"
"000301","2006-12-31","1.882691"
"000301","2007-12-31","1.870286"
"000301","2008-12-31","2.024124"
"000301","2009-12-31","2.036335"
"000301","2010-12-31","2.089117"
"000301","2011-12-31","2.100697"
"000301","2014-12-31","2.567566"
"000301","2015-12-31","2.662749"
"000301","2016-12-31","2.845569"
"000301","2017-12-31","2.946706"
"000301","2018-12-31","1.846431"
"000301","2019-12-31","2.180280"
"000301","2020-12-31","2.882155"
"000301","2021-12-31","3.291371"
"000301","2022-12-31","3.718652"
"000333","2013-12-31","23.175011"
"000333","2014-12-31","10.847612"
"000333","2015-12-31","13.131881"
"000333","2016-12-31","10.679545"
"000333","2017-12-31","12.639003"
"000333","2018-12-31","13.875745"
"000333","2019-12-31","15.418479"
"000333","2020-12-31","17.672479"
"000333","2021-12-31","19.297766"
"000333","2022-12-31","21.711859"
"000338","2007-12-31","18.068812"
"000338","2008-12-31","13.596467"
"000338","2009-12-31","18.800067"
"000338","2010-12-31","14.026919"
"000338","2011-12-31","17.347646"
"000338","2012-12-31","15.705039"
"000338","2013-12-31","17.169582"
"000338","2014-12-31","20.434260"
"000338","2015-12-31","10.435223"
"000338","2016-12-31","11.144264"
"000338","2017-12-31","7.046806"
"000338","2018-12-31","7.785103"
"000338","2019-12-31","8.794534"
"000338","2020-12-31","10.137964"
"000338","2021-12-31","11.798659"
"000338","2022-12-31","11.930324"
"000400","2003-06-30","4.463278"
"000400","2003-12-31","4.912880"
"000400","2004-12-31","5.199281"
"000400","2005-12-31","5.443848"
"000400","2006-12-31","5.827704"
"000400","2007-12-31","6.155184"
"000400","2008-12-31","6.236767"
"000400","2009-12-31","6.700838"
"000400","2010-12-31","7.290762"
"000400","2011-12-31","7.842498"
"000400","2012-12-31","8.426051"
"000400","2013-12-31","7.761977"
"000400","2014-12-31","6.182677"
"000400","2015-12-31","6.814887"
"000400","2016-12-31","7.488180"
"000400","2017-12-31","8.057648"
"000400","2018-12-31","8.284040"
"000400","2019-12-31","8.605177"
"000400","2020-12-31","9.123231"
"000400","2021-12-31","10.072729"
"000400","2022-12-31","10.816121"
"000401","2002-12-31","1.814525"
"000401","2003-12-31","2.008883"
"000401","2004-12-31","2.381824"
"000401","2005-12-31","2.494340"
"000401","2006-12-31","2.683739"
"000401","2007-12-31","3.071121"
"000401","2008-12-31","5.203095"
"000401","2009-12-31","6.360034"
"000401","2010-12-31","7.660280"
"000401","2011-12-31","9.764821"
"000401","2012-12-31","9.919031"
"000401","2013-12-31","10.315075"
"000401","2014-12-31","9.971716"
"000401","2015-12-31","8.410277"
"000401","2016-12-31","8.287706"
"000401","2017-12-31","8.366185"
"000401","2018-12-31","17.684730"
"000401","2019-12-31","21.400723"
"000401","2020-12-31","23.858125"
"000401","2021-12-31","12.707316"
"000401","2022-12-31","12.264971"
"000402","2001-12-31","2.832266"
"000402","2002-12-31","6.087395"
"000402","2003-12-31","3.747446"
"000402","2004-12-31","4.409531"
"000402","2005-12-31","3.599659"
"000402","2006-12-31","3.703322"
"000402","2007-12-31","4.547597"
"000402","2008-12-31","5.972606"
"000402","2009-12-31","6.425724"
"000402","2010-12-31","5.696266"
"000402","2011-12-31","6.109979"
"000402","2012-12-31","6.952430"
"000402","2013-12-31","8.078959"
"000402","2014-12-31","8.967378"
"000402","2015-12-31","9.703656"
"000402","2016-12-31","10.415614"
"000402","2017-12-31","11.277044"
"000402","2018-12-31","12.445412"
"000402","2019-12-31","13.041835"
"000402","2020-12-31","13.317496"
"000402","2021-12-31","14.251145"
"000402","2022-12-31","14.192655"
"000403","2002-12-31","3.680148"
"000403","2015-12-31","1.927854"
"000403","2016-12-31","1.930483"
"000403","2017-12-31","1.989057"
"000403","2018-12-31","2.272668"
"000403","2019-12-31","2.940829"
"000403","2020-12-31","1.963523"
"000403","2021-12-31","8.633599"
"000403","2022-12-31","9.368175"
"000404","2005-12-31","2.021279"
"000404","2006-12-31","1.695878"
"000404","2007-12-31","1.900279"
"000404","2008-12-31","2.089607"
"000404","2009-12-31","2.589890"
"000404","2010-12-31","2.739943"
"000404","2011-12-31","2.904432"
"000404","2012-12-31","3.441481"
"000404","2013-12-31","4.444859"
"000404","2014-12-31","4.820149"
"000404","2015-12-31","5.297449"
"000404","2016-12-31","5.807680"
"000404","2017-12-31","5.693515"
"000404","2018-12-31","6.055479"
"000404","2019-12-31","6.122983"
"000404","2020-12-31","6.345089"
"000406","2002-06-30","5.300499"
"000406","2005-12-31","5.269504"
"000407","2006-12-31","1.882964"
"000407","2007-12-31","2.095439"
"000407","2008-12-31","2.642786"
"000407","2009-12-31","2.288062"
"000407","2010-12-31","2.915735"
"000407","2011-12-31","2.160417"
"000407","2012-12-31","2.025648"
"000407","2013-12-31","2.065518"
"000407","2014-12-31","2.617079"
"000407","2015-12-31","2.712175"
"000407","2016-12-31","2.862345"
"000407","2017-12-31","3.066144"
"000407","2018-12-31","3.110219"
"000407","2019-12-31","3.308765"
"000407","2020-12-31","3.296730"
"000408","2017-12-31","3.277622"
"000408","2018-12-31","3.729200"
"000408","2019-12-31","3.965647"
"000408","2020-12-31","3.970917"
"000408","2021-12-31","4.796615"
"000408","2022-12-31","7.671118"
"000409","2013-12-31","2.316728"
"000409","2014-12-31","2.680787"
"000409","2015-12-31","3.267510"
"000409","2016-12-31","2.860427"
"000409","2017-12-31","2.122246"
"000409","2018-12-31","4.209482"
"000409","2022-12-31","2.464085"
"000410","2003-06-30","2.447342"
"000410","2003-12-31","2.442865"
"000410","2005-12-31","3.242647"
"000410","2006-12-31","3.650672"
"000410","2007-12-31","2.474540"
"000410","2008-12-31","2.539245"
"000410","2009-12-31","2.600024"
"000410","2010-12-31","2.840200"
"000410","2011-12-31","2.985064"
"000410","2012-12-31","2.998043"
"000410","2013-12-31","3.557671"
"000410","2014-12-31","3.582438"
"000410","2015-12-31","2.951500"
"000410","2016-12-31","1.076500"
"000410","2017-12-31","1.333850"
"000410","2018-12-31","0.196164"
"000411","2009-12-31","1.673588"
"000411","2010-12-31","2.209230"
"000411","2011-12-31","4.419707"
"000411","2012-12-31","5.050566"
"000411","2013-12-31","6.002606"
"000411","2014-12-31","6.588294"
"000411","2015-12-31","7.305799"
"000411","2016-12-31","8.179359"
"000411","2017-12-31","9.183922"
"000411","2018-12-31","10.042891"
"000411","2019-12-31","11.936632"
"000413","2009-12-31","0.606396"
"000413","2010-12-31","0.622728"
"000413","2011-12-31","0.678383"
"000413","2012-12-31","1.314213"
"000413","2013-12-31","6.505206"
"000413","2014-12-31","2.432610"
"000413","2015-12-31","3.796987"
"000413","2016-12-31","4.669953"
"000413","2017-12-31","5.594390"
"000413","2018-12-31","5.832783"
"000413","2019-12-31","5.499860"
"000413","2020-12-31","4.993433"
"000413","2021-12-31","4.514290"
"000415","2010-12-31","0.927299"
"000415","2011-12-31","8.736194"
"000415","2012-12-31","7.542483"
"000415","2013-12-31","6.606723"
"000415","2014-12-31","7.100313"
"000415","2015-12-31","5.261281"
"000415","2016-12-31","6.101827"
"000415","2017-12-31","5.726209"
"000415","2018-12-31","8.908165"
"000415","2019-12-31","8.824712"
"000415","2020-12-31","6.718905"
"000416","2017-12-31","1.698442"
"000416","2018-12-31","1.692031"
"000416","2019-12-31","1.712937"
"000417","2002-12-31","5.162340"
"000417","2005-12-31","4.421023"
"000417","2006-12-31","3.582479"
"000417","2007-12-31","2.731750"
"000417","2008-12-31","3.217319"
"000417","2009-12-31","2.728684"
"000417","2010-12-31","3.441394"
"000417","2011-12-31","5.156679"
"000417","2012-12-31","3.933367"
"000417","2013-12-31","4.425495"
"000417","2014-12-31","4.763641"
"000417","2015-12-31","4.990187"
"000417","2016-12-31","5.302583"
"000417","2017-12-31","5.536445"
"000417","2018-12-31","5.717663"
"000417","2019-12-31","6.066674"
"000417","2020-12-31","6.211996"
"000417","2021-12-31","6.457367"
"000417","2022-12-31","6.667143"
"000418","2003-12-31","3.251031"
"000418","2007-12-31","4.706854"
"000418","2008-12-31","3.096466"
"000418","2009-12-31","3.496185"
"000418","2010-12-31","5.550846"
"000418","2011-12-31","6.268942"
"000418","2012-12-31","6.720356"
"000418","2013-12-31","7.169039"
"000418","2014-12-31","8.134064"
"000418","2015-12-31","9.466945"
"000418","2016-12-31","11.002735"
"000418","2017-12-31","12.993608"
"000418","2018-12-31","15.413045"
"000419","2006-12-31","4.366879"
"000419","2007-12-31","4.743455"
"000419","2008-12-31","2.568758"
"000419","2009-12-31","2.300686"
"000419","2010-12-31","2.551897"
"000419","2011-12-31","3.684924"
"000419","2012-12-31","3.199613"
"000419","2013-12-31","3.366910"
"000419","2014-12-31","3.561332"
"000419","2015-12-31","3.626493"
"000419","2016-12-31","3.840593"
"000419","2017-12-31","4.047436"
"000419","2018-12-31","5.489580"
"000419","2019-12-31","5.872003"
"000420","2003-12-31","2.981918"
"000420","2009-12-31","2.619701"
"000420","2010-12-31","2.414857"
"000420","2011-12-31","1.590100"
"000420","2012-12-31","1.592631"
"000420","2013-12-31","0.454313"
"000420","2014-12-31","1.421577"
"000420","2015-12-31","1.358169"
"000420","2018-12-31","1.481337"
"000420","2019-12-31","1.532054"
"000420","2020-12-31","1.435291"
"000420","2021-12-31","1.364102"
"000420","2022-12-31","1.761199"
"000421","2007-12-31","2.608606"
"000421","2008-12-31","2.807148"
"000421","2009-12-31","2.784810"
"000421","2010-12-31","3.078471"
"000421","2014-12-31","4.020594"
"000421","2015-12-31","6.132144"
"000421","2016-12-31","6.248846"
"000421","2017-12-31","5.975326"
"000421","2018-12-31","6.040178"
"000421","2019-12-31","6.244900"
"000421","2020-12-31","6.730623"
"000422","2003-12-31","4.417650"
"000422","2004-12-31","5.089902"
"000422","2005-12-31","5.805380"
"000422","2006-12-31","3.718381"
"000422","2007-12-31","5.037013"
"000422","2008-12-31","5.780993"
"000422","2009-12-31","6.783042"
"000422","2010-12-31","9.505707"
"000422","2011-12-31","13.015386"
"000422","2012-12-31","8.755691"
"000422","2013-12-31","8.312884"
"000422","2014-12-31","8.373476"
"000422","2015-12-31","8.986086"
"000422","2016-12-31","7.579519"
"000422","2017-12-31","1.740552"
"000422","2018-12-31","2.154118"
"000422","2021-12-31","4.419919"
"000422","2022-12-31","7.583384"
"000423","2002-12-31","2.911621"
"000423","2003-12-31","3.294291"
"000423","2004-12-31","2.499930"
"000423","2005-12-31","2.566880"
"000423","2006-12-31","2.746284"
"000423","2007-12-31","2.410583"
"000423","2008-12-31","2.768106"
"000423","2009-12-31","3.760005"
"000423","2010-12-31","4.307769"
"000423","2011-12-31","5.313442"
"000423","2012-12-31","6.591841"
"000423","2013-12-31","7.773879"
"000423","2014-12-31","9.216240"
"000423","2015-12-31","10.829944"
"000423","2016-12-31","12.822405"
"000423","2017-12-31","15.093551"
"000423","2018-12-31","17.322068"
"000423","2019-12-31","15.325280"
"000423","2020-12-31","14.949066"
"000423","2021-12-31","15.282939"
"000423","2022-12-31","15.826376"
"000425","2003-06-30","2.122300"
"000425","2003-12-31","2.240789"
"000425","2004-12-31","2.261174"
"000425","2005-12-31","1.970627"
"000425","2006-12-31","1.991218"
"000425","2007-12-31","2.180558"
"000425","2008-12-31","2.417363"
"000425","2009-12-31","5.081937"
"000425","2010-12-31","11.688966"
"000425","2011-12-31","7.346884"
"000425","2012-12-31","8.494943"
"000425","2013-12-31","9.556220"
"000425","2014-12-31","9.244735"
"000425","2015-12-31","2.908428"
"000425","2016-12-31","2.922714"
"000425","2017-12-31","3.432751"
"000425","2018-12-31","3.873091"
"000425","2019-12-31","4.295074"
"000425","2020-12-31","4.362025"
"000425","2021-12-31","4.744797"
"000425","2022-12-31","4.625406"
"000426","2010-12-31","2.982052"
"000426","2011-12-31","4.049558"
"000426","2012-12-31","3.894258"
"000426","2013-12-31","4.575131"
"000426","2014-12-31","4.616528"
"000426","2015-12-31","2.262787"
"000426","2016-12-31","2.605688"
"000426","2017-12-31","2.877824"
"000426","2018-12-31","2.736859"
"000426","2019-12-31","2.926587"
"000426","2020-12-31","2.807620"
"000426","2021-12-31","2.924139"
"000426","2022-12-31","3.025363"
"000428","2006-12-31","3.385105"
